Connected to /dev/ttyACM0 at 115200 baud.
Timer 1: elapsed = 162l us
Timer 2: elapsed = 571l us
Timer 1: elapsed = 109l us
Timer 1: elapsed = 98l us
Timer 1: elapsed = 135l us
Timer 1: elapsed = 62l us
Timer 2: elapsed = 460l us
Timer 1: elapsed = 241l us
Timer 1: elapsed = 83l us
Timer 1: elapsed = 67l us
Timer 3: elapsed = 1068l us
Timer 1: elapsed = 199l us
Timer 2: elapsed = 468l us
Timer 1: elapsed = 128l us
Timer 1: elapsed = 98l us
Timer 1: elapsed = 80l us
Timer 1: elapsed = 106l us
Timer 2: elapsed = 565l us
Timer 1: elapsed = 205l us
Timer 1: elapsed = 136l us
Timer 1: elapsed = 71l us
Timer 3: elapsed = 922l us
Timer 1: elapsed = 248l us
Timer 2: elapsed = 576l us
Timer 1: elapsed = 152l us
Timer 1: elapsed = 31l us
Timer 1: elapsed = 78l us
Timer 1: elapsed = 77l us
Timer 2: elapsed = 358l us
Timer 1: elapsed = 206l us
Timer 1: elapsed = 94l us
Timer 1: elapsed = 119l us
Timer 3: elapsed = 1015l us
Timer 1: elapsed = 210l us
Timer 2: elapsed = 626l us
Timer 1: elapsed = 193l us
Timer 1: elapsed = 38l us
Timer 1: elapsed = 48l us
Timer 1: elapsed = 148l us
Timer 2: elapsed = 389l us
Timer 1: elapsed = 146l us
Timer 1: elapsed = 148l us
Timer 1: elapsed = 52l us
Timer 3: elapsed = 974l us
Timer 1: elapsed = 241l us
Timer 2: elapsed = 589l us
Timer 1: elapsed = 188l us
Timer 1: elapsed = 47l us
Timer 1: elapsed = 13l us
Timer 1: elapsed = 102l us
Timer 2: elapsed = 435l us
Timer 1: elapsed = 239l us
Timer 1: elapsed = 63l us
Timer 1: elapsed = 104l us
Timer 3: elapsed = 1017l us
Timer 1: elapsed = 203l us
Timer 2: elapsed = 554l us
Timer 1: elapsed = 236l us
Timer 1: elapsed = 55l us
Timer 1: elapsed = 158l us
Timer 1: elapsed = 60l us
Timer 2: elapsed = 536l us
Timer 1: elapsed = 165l us
Timer 1: elapsed = 15l us
Timer 1: elapsed = 105l us
Timer 3: elapsed = 1000l us
Timer 1: elapsed = 206l us
Timer 2: elapsed = 464l us
Timer 1: elapsed = 236l us
Timer 1: elapsed = 55l us
Timer 1: elapsed = 158l us
Timer 1: elapsed = 60l us
Timer 2: elapsed = 536l us
Timer 1: elapsed = 165l us
Timer 1: elapsed = 15l us
Timer 1: elapsed = 105l us
Timer 3: elapsed = 1000l us
Timer 1: elapsed = 206l us
Timer 2: elapsed = 464l us
Timer 1: elapsed = 236l us
Timer 1: elapsed = 55l us
Timer 1: elapsed = 159l us
Timer 1: elapsed = 62l us
Timer 2: elapsed = 533l us
Timer 1: elapsed = 160l us
Timer 1: elapsed = 17l us
Timer 1: elapsed = 107l us
Timer 3: elapsed = 1051l us
Timer 1: elapsed = 205l us
Timer 2: elapsed = 395l us
Timer 1: elapsed = 102l us
Timer 1: elapsed = 106l us
Timer 1: elapsed = 132l us
Timer 1: elapsed = 90l us
Timer 2: elapsed = 487l us
Timer 1: elapsed = 216l us
Timer 1: elapsed = 62l us
Timer 1: elapsed = 97l us
Timer 3: elapsed = 948l us
Timer 1: elapsed = 218l us
Timer 2: elapsed = 645l us
Timer 1: elapsed = 197l us
Timer 1: elapsed = 41l us
Timer 1: elapsed = 42l us
Timer 1: elapsed = 132l us
Timer 2: elapsed = 380l us
Timer 1: elapsed = 198l us
Timer 1: elapsed = 97l us
Timer 1: elapsed = 101l us
Timer 3: elapsed = 1008l us
Timer 1: elapsed = 164l us
Timer 2: elapsed = 542l us
Timer 1: elapsed = 92l us
Timer 1: elapsed = 115l us
Timer 1: elapsed = 139l us
Timer 1: elapsed = 70l us
Timer 2: elapsed = 429l us
Timer 1: elapsed = 204l us
Timer 1: elapsed = 124l us
Timer 1: elapsed = 78l us
Timer 3: elapsed = 981l us
Timer 1: elapsed = 231l us
Timer 2: elapsed = 620l us
Timer 1: elapsed = 169l us
Timer 1: elapsed = 39l us
Timer 1: elapsed = 29l us
Timer 1: elapsed = 165l us
Timer 2: elapsed = 381l us
Timer 1: elapsed = 214l us
Timer 1: elapsed = 25l us
Timer 1: elapsed = 156l us
Timer 3: elapsed = 1007l us
Timer 1: elapsed = 220l us
Timer 2: elapsed = 734l us
Timer 1: elapsed = 259l us
Timer 1: elapsed = 43l us
Timer 1: elapsed = 65l us
Timer 1: elapsed = 49l us
Timer 2: elapsed = 357l us
Timer 1: elapsed = 231l us
Timer 1: elapsed = 127l us
Timer 1: elapsed = 130l us
Timer 1: elapsed = 22l us
Timer 3: elapsed = 1104l us
Timer 1: elapsed = 35l us
Timer 2: elapsed = 468l us
Timer 1: elapsed = 64l us
Timer 1: elapsed = 101l us
Timer 1: elapsed = 107l us
Timer 1: elapsed = 97l us
Timer 2: elapsed = 444l us
Timer 1: elapsed = 271l us
Timer 1: elapsed = 35l us
Timer 1: elapsed = 160l us
Timer 3: elapsed = 896l us
Timer 1: elapsed = 201l us
Timer 2: elapsed = 642l us
Timer 1: elapsed = 155l us
Timer 1: elapsed = 38l us
Timer 1: elapsed = 43l us
Timer 1: elapsed = 121l us
Timer 2: elapsed = 376l us
Timer 1: elapsed = 191l us
Timer 1: elapsed = 97l us
Timer 1: elapsed = 115l us
Timer 3: elapsed = 1014l us
Timer 1: elapsed = 222l us
Timer 2: elapsed = 573l us
Timer 1: elapsed = 191l us
Timer 1: elapsed = 58l us
Timer 1: elapsed = 177l us
Timer 1: elapsed = 89l us
Timer 2: elapsed = 502l us
Timer 1: elapsed = 63l us
Timer 1: elapsed = 110l us
Timer 1: elapsed = 90l us
Timer 3: elapsed = 1029l us
Timer 1: elapsed = 191l us
Timer 2: elapsed = 446l us
Timer 1: elapsed = 74l us
Timer 1: elapsed = 119l us
Timer 1: elapsed = 97l us
Timer 1: elapsed = 157l us
Timer 2: elapsed = 452l us
Timer 1: elapsed = 167l us
Timer 1: elapsed = 65l us
Timer 1: elapsed = 128l us
Timer 3: elapsed = 1001l us
Timer 1: elapsed = 190l us
Timer 2: elapsed = 539l us
Timer 1: elapsed = 102l us
Timer 1: elapsed = 124l us
Timer 1: elapsed = 92l us
Timer 1: elapsed = 73l us
Timer 2: elapsed = 493l us
Timer 1: elapsed = 236l us
Timer 1: elapsed = 75l us
Timer 1: elapsed = 139l us
Timer 3: elapsed = 969l us
Timer 1: elapsed = 172l us
Timer 2: elapsed = 542l us
Timer 1: elapsed = 75l us
Timer 1: elapsed = 123l us
Timer 1: elapsed = 110l us
Timer 1: elapsed = 57l us
Timer 2: elapsed = 451l us
Timer 1: elapsed = 247l us
Timer 1: elapsed = 71l us
Timer 1: elapsed = 149l us
Timer 3: elapsed = 998l us
Timer 1: elapsed = 164l us
Timer 2: elapsed = 612l us
Timer 1: elapsed = 198l us
Timer 1: elapsed = 38l us
Timer 1: elapsed = 49l us
Timer 1: elapsed = 106l us
Timer 2: elapsed = 409l us
Timer 1: elapsed = 196l us
Timer 1: elapsed = 87l us
Timer 1: elapsed = 161l us
Timer 3: elapsed = 979l us
Timer 1: elapsed = 210l us
Timer 2: elapsed = 609l us
Timer 1: elapsed = 144l us
Timer 1: elapsed = 30l us
Timer 1: elapsed = 47l us
Timer 1: elapsed = 164l us
Timer 2: elapsed = 339l us
Timer 1: elapsed = 137l us
Timer 1: elapsed = 145l us
Timer 1: elapsed = 98l us
Timer 3: elapsed = 1027l us
Timer 1: elapsed = 210l us
Timer 2: elapsed = 591l us
Timer 1: elapsed = 50l us
Timer 1: elapsed = 158l us
Timer 1: elapsed = 63l us
Timer 1: elapsed = 111l us
Timer 2: elapsed = 469l us
Timer 1: elapsed = 197l us
Timer 1: elapsed = 68l us
Timer 1: elapsed = 166l us
Timer 3: elapsed = 979l us
Timer 1: elapsed = 206l us
Timer 2: elapsed = 585l us
Timer 1: elapsed = 154l us
Timer 1: elapsed = 32l us
Timer 1: elapsed = 53l us
Timer 1: elapsed = 119l us
Timer 2: elapsed = 400l us
Timer 1: elapsed = 199l us
Timer 1: elapsed = 99l us
Timer 1: elapsed = 115l us
Timer 3: elapsed = 1037l us
Timer 1: elapsed = 196l us
Timer 2: elapsed = 549l us
Timer 1: elapsed = 69l us
Timer 1: elapsed = 147l us
Timer 1: elapsed = 87l us
Timer 1: elapsed = 67l us
Timer 2: elapsed = 409l us
Timer 1: elapsed = 270l us
Timer 1: elapsed = 31l us
Timer 1: elapsed = 107l us
Timer 3: elapsed = 972l us
Timer 1: elapsed = 242l us
Timer 2: elapsed = 616l us
Timer 1: elapsed = 164l us
Timer 1: elapsed = 107l us
Timer 1: elapsed = 74l us
Timer 1: elapsed = 131l us
Timer 2: elapsed = 522l us
Timer 1: elapsed = 159l us
Timer 1: elapsed = 12l us
Timer 1: elapsed = 185l us
Timer 3: elapsed = 984l us
Timer 1: elapsed = 166l us
Timer 2: elapsed = 472l us
Timer 1: elapsed = 163l us
Timer 1: elapsed = 108l us
Timer 1: elapsed = 95l us
Timer 1: elapsed = 87l us
Timer 2: elapsed = 567l us
Timer 1: elapsed = 259l us
Timer 1: elapsed = 36l us
Timer 3: elapsed = 1038l us
Timer 1: elapsed = 219l us
Timer 2: elapsed = 394l us
Timer 1: elapsed = 99l us
Timer 1: elapsed = 112l us
Timer 1: elapsed = 91l us
Timer 1: elapsed = 133l us
Timer 2: elapsed = 426l us
Timer 1: elapsed = 148l us
Timer 1: elapsed = 179l us
Timer 1: elapsed = 17l us
Timer 3: elapsed = 1055l us
Timer 1: elapsed = 202l us
Timer 2: elapsed = 508l us
Timer 1: elapsed = 141l us
Timer 1: elapsed = 85l us
Timer 1: elapsed = 115l us
Timer 1: elapsed = 79l us
Timer 2: elapsed = 553l us
Timer 1: elapsed = 193l us
Timer 1: elapsed = 103l us
Timer 1: elapsed = 110l us
Timer 3: elapsed = 959l us
Timer 1: elapsed = 206l us
Timer 2: elapsed = 512l us
Timer 1: elapsed = 79l us
Timer 1: elapsed = 136l us
Timer 1: elapsed = 68l us
Timer 1: elapsed = 152l us
Timer 2: elapsed = 436l us
Timer 1: elapsed = 180l us
Timer 1: elapsed = 77l us
Timer 1: elapsed = 107l us
Timer 3: elapsed = 1009l us
Timer 1: elapsed = 172l us
Timer 2: elapsed = 556l us
Timer 1: elapsed = 105l us
Timer 1: elapsed = 126l us
Timer 1: elapsed = 100l us
Timer 1: elapsed = 83l us
Timer 2: elapsed = 448l us
Timer 1: elapsed = 256l us
Timer 1: elapsed = 40l us
Timer 1: elapsed = 151l us
Timer 3: elapsed = 960l us
Timer 1: elapsed = 192l us
Timer 2: elapsed = 604l us
Timer 1: elapsed = 185l us
Timer 1: elapsed = 49l us
Timer 1: elapsed = 10l us
Timer 1: elapsed = 191l us
Timer 2: elapsed = 381l us
Timer 1: elapsed = 179l us
Timer 1: elapsed = 33l us
Timer 1: elapsed = 160l us
Timer 3: elapsed = 997l us
Timer 1: elapsed = 173l us
Timer 2: elapsed = 578l us
Timer 1: elapsed = 74l us
Timer 1: elapsed = 165l us
Timer 1: elapsed = 39l us
Timer 1: elapsed = 100l us
Timer 2: elapsed = 432l us
Timer 1: elapsed = 241l us
Timer 1: elapsed = 56l us
Timer 1: elapsed = 102l us
Timer 3: elapsed = 1051l us
Timer 1: elapsed = 187l us
Timer 2: elapsed = 538l us
Timer 1: elapsed = 138l us
Timer 1: elapsed = 95l us
Timer 1: elapsed = 81l us
Timer 1: elapsed = 90l us
Timer 2: elapsed = 459l us
Timer 1: elapsed = 267l us
Timer 1: elapsed = 45l us
Timer 1: elapsed = 84l us
Timer 3: elapsed = 948l us
Timer 1: elapsed = 219l us
Timer 2: elapsed = 616l us
Timer 1: elapsed = 220l us
Timer 1: elapsed = 47l us
Timer 1: elapsed = 15l us
Timer 1: elapsed = 143l us
Timer 2: elapsed = 412l us
Timer 1: elapsed = 183l us
Timer 1: elapsed = 84l us
Timer 1: elapsed = 102l us
Timer 3: elapsed = 1038l us
Timer 1: elapsed = 192l us
Timer 2: elapsed = 513l us
Timer 1: elapsed = 143l us
Timer 1: elapsed = 83l us
Timer 1: elapsed = 85l us
Timer 1: elapsed = 136l us
Timer 2: elapsed = 491l us
Timer 1: elapsed = 177l us
Timer 1: elapsed = 116l us
Timer 1: elapsed = 101l us
Timer 3: elapsed = 943l us
Timer 1: elapsed = 170l us
Timer 2: elapsed = 595l us
Timer 1: elapsed = 219l us
Timer 1: elapsed = 43l us
Timer 1: elapsed = 35l us
Timer 1: elapsed = 156l us
Timer 2: elapsed = 374l us
Timer 1: elapsed = 162l us
Timer 1: elapsed = 86l us
Timer 1: elapsed = 104l us
Timer 3: elapsed = 1052l us
Timer 1: elapsed = 215l us
Timer 2: elapsed = 571l us
Timer 1: elapsed = 67l us
Timer 1: elapsed = 173l us
Timer 1: elapsed = 24l us
Timer 1: elapsed = 116l us
Timer 2: elapsed = 487l us
Timer 1: elapsed = 204l us
Timer 1: elapsed = 127l us
Timer 1: elapsed = 54l us
Timer 3: elapsed = 966l us
Timer 1: elapsed = 205l us
Timer 2: elapsed = 529l us
Timer 1: elapsed = 101l us
Timer 1: elapsed = 164l us
Timer 1: elapsed = 32l us
Timer 1: elapsed = 177l us
Timer 2: elapsed = 419l us
Timer 1: elapsed = 124l us
Timer 1: elapsed = 161l us
Timer 1: elapsed = 42l us
Timer 3: elapsed = 1046l us
Timer 1: elapsed = 201l us
Timer 2: elapsed = 518l us
Timer 1: elapsed = 115l us
Timer 1: elapsed = 109l us
Timer 1: elapsed = 112l us
Timer 1: elapsed = 89l us
Timer 2: elapsed = 527l us
Timer 1: elapsed = 183l us
Timer 1: elapsed = 135l us
Timer 1: elapsed = 61l us
Timer 3: elapsed = 949l us
Timer 1: elapsed = 268l us
Timer 2: elapsed = 690l us
Timer 1: elapsed = 227l us
Timer 1: elapsed = 60l us
Timer 1: elapsed = 73l us
Timer 1: elapsed = 62l us
Timer 2: elapsed = 319l us
Timer 1: elapsed = 110l us
Timer 1: elapsed = 164l us
Timer 1: elapsed = 31l us
Timer 3: elapsed = 1039l us
Timer 1: elapsed = 196l us
Timer 2: elapsed = 491l us
Timer 1: elapsed = 97l us
Timer 1: elapsed = 181l us
Timer 1: elapsed = 20l us
Timer 1: elapsed = 119l us
Timer 2: elapsed = 444l us
Timer 1: elapsed = 228l us
Timer 1: elapsed = 83l us
Timer 1: elapsed = 128l us
Timer 3: elapsed = 950l us
Timer 1: elapsed = 185l us
Timer 2: elapsed = 685l us
Timer 1: elapsed = 152l us
Timer 1: elapsed = 13l us
Timer 1: elapsed = 120l us
Timer 1: elapsed = 87l us
Timer 2: elapsed = 344l us
Timer 1: elapsed = 247l us
Timer 1: elapsed = 41l us
Timer 1: elapsed = 162l us
Timer 3: elapsed = 1021l us
Timer 1: elapsed = 192l us
Timer 2: elapsed = 575l us
Timer 1: elapsed = 221l us
Timer 1: elapsed = 86l us
Timer 1: elapsed = 43l us
Timer 1: elapsed = 49l us
Timer 2: elapsed = 429l us
Timer 1: elapsed = 176l us
Timer 1: elapsed = 111l us
Timer 1: elapsed = 93l us
Timer 3: elapsed = 987l us
Timer 1: elapsed = 219l us
Timer 2: elapsed = 580l us
Timer 1: elapsed = 215l us
Timer 1: elapsed = 78l us
Timer 1: elapsed = 87l us
Timer 1: elapsed = 42l us
Timer 2: elapsed = 382l us
Timer 1: elapsed = 174l us
Timer 1: elapsed = 74l us
Timer 1: elapsed = 141l us
Timer 3: elapsed = 1016l us
Timer 1: elapsed = 135l us
Timer 2: elapsed = 637l us
Timer 1: elapsed = 220l us
Timer 1: elapsed = 91l us
Timer 1: elapsed = 100l us
Timer 1: elapsed = 106l us
Timer 2: elapsed = 460l us
Timer 1: elapsed = 164l us
Timer 1: elapsed = 23l us
Timer 1: elapsed = 174l us
Timer 3: elapsed = 977l us
Timer 1: elapsed = 181l us
Timer 2: elapsed = 526l us
Timer 1: elapsed = 159l us
Timer 1: elapsed = 101l us
Timer 1: elapsed = 123l us
Timer 1: elapsed = 49l us
Timer 2: elapsed = 377l us
Timer 1: elapsed = 175l us
Timer 1: elapsed = 55l us
Timer 1: elapsed = 89l us
Timer 3: elapsed = 1021l us
Timer 1: elapsed = 210l us
Timer 2: elapsed = 604l us
Timer 1: elapsed = 242l us
Timer 1: elapsed = 68l us
Timer 1: elapsed = 75l us
Timer 1: elapsed = 80l us
Timer 2: elapsed = 403l us
Timer 1: elapsed = 148l us
Timer 1: elapsed = 95l us
Timer 1: elapsed = 136l us
Timer 3: elapsed = 994l us
Timer 1: elapsed = 176l us
Timer 2: elapsed = 577l us
Timer 1: elapsed = 75l us
Timer 1: elapsed = 147l us
Timer 1: elapsed = 42l us
Timer 1: elapsed = 139l us
Timer 2: elapsed = 417l us
Timer 1: elapsed = 218l us
Timer 1: elapsed = 42l us
Timer 1: elapsed = 140l us
Timer 3: elapsed = 1005l us
Timer 1: elapsed = 197l us
Timer 2: elapsed = 648l us
Timer 1: elapsed = 172l us
Timer 1: elapsed = 70l us
Timer 1: elapsed = 22l us
Timer 1: elapsed = 157l us
Timer 2: elapsed = 365l us
Timer 1: elapsed = 186l us
Timer 1: elapsed = 93l us
Timer 1: elapsed = 73l us
Timer 3: elapsed = 1057l us
Timer 1: elapsed = 200l us
Timer 2: elapsed = 516l us
Timer 1: elapsed = 115l us
Timer 1: elapsed = 121l us
Timer 1: elapsed = 55l us
Timer 1: elapsed = 127l us
Timer 2: elapsed = 485l us
Timer 1: elapsed = 241l us
Timer 1: elapsed = 37l us
Timer 1: elapsed = 161l us
Timer 3: elapsed = 924l us
Timer 1: elapsed = 210l us
Timer 2: elapsed = 648l us
Timer 1: elapsed = 144l us
Timer 1: elapsed = 30l us
Timer 1: elapsed = 47l us
Timer 1: elapsed = 171l us
Timer 2: elapsed = 355l us
Timer 1: elapsed = 140l us
Timer 1: elapsed = 138l us
Timer 1: elapsed = 80l us
Timer 3: elapsed = 1016l us
Timer 1: elapsed = 203l us
Timer 2: elapsed = 618l us
Timer 1: elapsed = 164l us
Timer 1: elapsed = 127l us
Timer 1: elapsed = 91l us
Timer 1: elapsed = 85l us
Timer 2: elapsed = 514l us
Timer 1: elapsed = 295l us
Timer 1: elapsed = 12l us
Timer 3: elapsed = 1014l us
Timer 1: elapsed = 240l us
Timer 2: elapsed = 424l us
Timer 1: elapsed = 57l us
Timer 1: elapsed = 150l us
Timer 1: elapsed = 78l us
Timer 1: elapsed = 122l us
Timer 2: elapsed = 463l us
Timer 1: elapsed = 181l us
Timer 1: elapsed = 97l us
Timer 1: elapsed = 113l us
Timer 3: elapsed = 1008l us
Timer 1: elapsed = 192l us
Timer 2: elapsed = 563l us
Timer 1: elapsed = 240l us
Timer 1: elapsed = 83l us
Timer 1: elapsed = 62l us
Timer 1: elapsed = 28l us
Timer 2: elapsed = 436l us
Timer 1: elapsed = 172l us
Timer 1: elapsed = 96l us
Timer 1: elapsed = 125l us
Timer 3: elapsed = 1000l us
Timer 1: elapsed = 207l us
Timer 2: elapsed = 535l us
Timer 1: elapsed = 61l us
Timer 1: elapsed = 139l us
Timer 1: elapsed = 80l us
Timer 1: elapsed = 80l us
Timer 2: elapsed = 460l us
Timer 1: elapsed = 219l us
Timer 1: elapsed = 79l us
Timer 1: elapsed = 155l us
Timer 3: elapsed = 978l us
Timer 1: elapsed = 183l us
Timer 2: elapsed = 564l us
Timer 1: elapsed = 62l us
Timer 1: elapsed = 163l us
Timer 1: elapsed = 39l us
Timer 1: elapsed = 122l us
Timer 2: elapsed = 404l us
Timer 1: elapsed = 227l us
Timer 1: elapsed = 73l us
Timer 1: elapsed = 121l us
Timer 3: elapsed = 997l us
Timer 1: elapsed = 176l us
Timer 2: elapsed = 642l us
Timer 1: elapsed = 211l us
Timer 1: elapsed = 46l us
Timer 1: elapsed = 23l us
Timer 1: elapsed = 95l us
Timer 2: elapsed = 418l us
Timer 1: elapsed = 217l us
Timer 1: elapsed = 106l us
Timer 1: elapsed = 128l us
Timer 3: elapsed = 1023l us
Timer 1: elapsed = 156l us
Timer 2: elapsed = 549l us
Timer 1: elapsed = 201l us
Timer 1: elapsed = 108l us
Timer 1: elapsed = 121l us
Timer 1: elapsed = 47l us
Timer 2: elapsed = 398l us
Timer 1: elapsed = 163l us
Timer 1: elapsed = 92l us
Timer 1: elapsed = 100l us
Timer 3: elapsed = 965l us
Timer 1: elapsed = 187l us
Timer 2: elapsed = 649l us
Timer 1: elapsed = 176l us
Timer 1: elapsed = 55l us
Timer 1: elapsed = 42l us
Timer 1: elapsed = 136l us
Timer 2: elapsed = 385l us
Timer 1: elapsed = 188l us
Timer 1: elapsed = 87l us
Timer 1: elapsed = 134l us
Timer 3: elapsed = 998l us
Timer 1: elapsed = 236l us
Timer 2: elapsed = 631l us
Timer 1: elapsed = 128l us
Timer 1: elapsed = 19l us
Timer 1: elapsed = 83l us
Timer 1: elapsed = 116l us
Timer 2: elapsed = 332l us
Timer 1: elapsed = 226l us
Timer 1: elapsed = 69l us
Timer 1: elapsed = 119l us
Timer 3: elapsed = 1047l us
Timer 1: elapsed = 158l us
Timer 2: elapsed = 557l us
Timer 1: elapsed = 117l us
Timer 1: elapsed = 87l us
Timer 1: elapsed = 98l us
Timer 1: elapsed = 137l us
Timer 2: elapsed = 465l us
Timer 1: elapsed = 226l us
Timer 1: elapsed = 57l us
Timer 1: elapsed = 81l us
Timer 3: elapsed = 1018l us
Timer 1: elapsed = 205l us
Timer 2: elapsed = 525l us
Timer 1: elapsed = 126l us
Timer 1: elapsed = 85l us
Timer 1: elapsed = 155l us
Timer 1: elapsed = 24l us
Timer 2: elapsed = 518l us
Timer 1: elapsed = 215l us
Timer 1: elapsed = 162l us
Timer 1: elapsed = 24l us
Timer 3: elapsed = 931l us
Timer 1: elapsed = 202l us
Timer 2: elapsed = 539l us
Timer 1: elapsed = 256l us
Timer 1: elapsed = 65l us
Timer 1: elapsed = 94l us
Timer 1: elapsed = 100l us
Timer 2: elapsed = 563l us
Timer 1: elapsed = 230l us
Timer 1: elapsed = 56l us
Timer 3: elapsed = 1056l us
Timer 1: elapsed = 204l us
Timer 2: elapsed = 387l us
Timer 1: elapsed = 129l us
Timer 1: elapsed = 75l us
Timer 1: elapsed = 90l us
Timer 1: elapsed = 132l us
Timer 2: elapsed = 482l us
Timer 1: elapsed = 209l us
Timer 1: elapsed = 65l us
Timer 1: elapsed = 179l us
Timer 3: elapsed = 945l us
Timer 1: elapsed = 134l us
Timer 2: elapsed = 605l us
Timer 1: elapsed = 186l us
Timer 1: elapsed = 69l us
Timer 1: elapsed = 28l us
Timer 1: elapsed = 177l us
Timer 2: elapsed = 361l us
Timer 1: elapsed = 203l us
Timer 1: elapsed = 25l us
Timer 1: elapsed = 118l us
Timer 3: elapsed = 1022l us
Timer 1: elapsed = 234l us
Timer 2: elapsed = 612l us
Timer 1: elapsed = 192l us
Timer 1: elapsed = 62l us
Timer 1: elapsed = 117l us
Timer 1: elapsed = 127l us
Timer 2: elapsed = 491l us
Timer 1: elapsed = 98l us
Timer 1: elapsed = 52l us
Timer 1: elapsed = 144l us
Timer 3: elapsed = 989l us
Timer 1: elapsed = 194l us
Timer 2: elapsed = 494l us
Timer 1: elapsed = 155l us
Timer 1: elapsed = 107l us
Timer 1: elapsed = 130l us
Timer 1: elapsed = 48l us
Timer 2: elapsed = 408l us
Timer 1: elapsed = 138l us
Timer 1: elapsed = 79l us
Timer 1: elapsed = 120l us
Timer 3: elapsed = 1008l us
Timer 1: elapsed = 218l us
Timer 2: elapsed = 573l us
Timer 1: elapsed = 62l us
Timer 1: elapsed = 122l us
Timer 1: elapsed = 104l us
Timer 1: elapsed = 92l us
Timer 2: elapsed = 437l us
Timer 1: elapsed = 238l us
Timer 1: elapsed = 51l us
Timer 1: elapsed = 88l us
Timer 3: elapsed = 1052l us
Timer 1: elapsed = 199l us
Timer 2: elapsed = 524l us
Timer 1: elapsed = 129l us
Timer 1: elapsed = 106l us
Timer 1: elapsed = 92l us
Timer 1: elapsed = 86l us
Timer 2: elapsed = 541l us
Timer 1: elapsed = 193l us
Timer 1: elapsed = 155l us
Timer 1: elapsed = 77l us
Timer 3: elapsed = 969l us
Timer 1: elapsed = 162l us
Timer 2: elapsed = 474l us
Timer 1: elapsed = 116l us
Timer 1: elapsed = 155l us
Timer 1: elapsed = 55l us
Timer 1: elapsed = 113l us
Timer 2: elapsed = 465l us
Timer 1: elapsed = 199l us
Timer 1: elapsed = 102l us
Timer 1: elapsed = 122l us
Timer 3: elapsed = 957l us
Timer 1: elapsed = 190l us
Timer 2: elapsed = 581l us
Timer 1: elapsed = 234l us
Timer 1: elapsed = 91l us
Timer 1: elapsed = 35l us
Timer 1: elapsed = 18l us
Timer 2: elapsed = 439l us
Timer 1: elapsed = 175l us
Timer 1: elapsed = 143l us
Timer 1: elapsed = 66l us
Timer 3: elapsed = 1025l us
Timer 1: elapsed = 196l us
Timer 2: elapsed = 540l us
Timer 1: elapsed = 99l us
Timer 1: elapsed = 94l us
Timer 1: elapsed = 138l us
Timer 1: elapsed = 99l us
Timer 2: elapsed = 439l us
Timer 1: elapsed = 226l us
Timer 1: elapsed = 54l us
Timer 1: elapsed = 104l us
Timer 3: elapsed = 1035l us
Timer 1: elapsed = 182l us
Timer 2: elapsed = 520l us
Timer 1: elapsed = 97l us
Timer 1: elapsed = 99l us
Timer 1: elapsed = 177l us
Timer 1: elapsed = 33l us
Timer 2: elapsed = 496l us
Timer 1: elapsed = 241l us
Timer 1: elapsed = 83l us
Timer 1: elapsed = 79l us
Timer 3: elapsed = 963l us
Timer 1: elapsed = 203l us
Timer 2: elapsed = 574l us
Timer 1: elapsed = 264l us
Timer 1: elapsed = 87l us
Timer 1: elapsed = 45l us
Timer 1: elapsed = 51l us
Timer 2: elapsed = 391l us
Timer 1: elapsed = 170l us
Timer 1: elapsed = 92l us
Timer 1: elapsed = 114l us
Timer 3: elapsed = 1001l us
